"Candidate";"Party";"Criminal Cases";"Education";"Age";"Total Assets";"Liabilities";"Winner";"Constituency";"State";"Year";"House";"Comment"
"Radheshyam Biswas";"AIUDF";"0";"12th Pass";"59";"7068281";"0";"Yes";"KARIMGANJ";"ASSAM";"2014";"Loksabha";"No Comment"
"Goutam Malaka";"IND";"0";"8th Pass";"30";"242000";"0";"No";"KARIMGANJ";"ASSAM";"2014";"Loksabha";"No Comment"
"Krishna Das";"BJP";"0";"12th Pass";"45";"2794334";"0";"No";"KARIMGANJ";"ASSAM";"2014";"Loksabha";"No Comment"
"Lalit Mohon Suklabaidya";"INC";" 2";"Post Graduate";"72";"11328972";"0";"No";"KARIMGANJ";"ASSAM";"2014";"Loksabha";"No Comment"
"Mohananda Das";"IND";"0";"10th Pass";"50";"600000";"0";"No";"KARIMGANJ";"ASSAM";"2014";"Loksabha";"No Comment"
"Pintu Malaka";"IND";"0";"12th Pass";"43";"440000";"0";"No";"KARIMGANJ";"ASSAM";"2014";"Loksabha";"No Comment"
"Pradip Suklabaidya";"IND";"0";"8th Pass";"35";"299847";"0";"No";"KARIMGANJ";"ASSAM";"2014";"Loksabha";"No Comment"
"Probash Chandra Sarka";"SUCI(C)";"0";"10th Pass";"41";"30000";"0";"No";"KARIMGANJ";"ASSAM";"2014";"Loksabha";"No Comment"
"Rabindra Nath Choudhury";"AGP";"0";"Graduate Professional";"74";"15546810";"0";"No";"KARIMGANJ";"ASSAM";"2014";"Loksabha";"No Comment"
"Rinku Malaka";"SP";"0";"8th Pass";"39";"533500";"13000";"No";"KARIMGANJ";"ASSAM";"2014";"Loksabha";"No Comment"
"Sabuj Das";"IND";"0";"10th Pass";"39";"332000";"0";"No";"KARIMGANJ";"ASSAM";"2014";"Loksabha";"No Comment"
"Sajalendu Malaka";"IND";"0";"10th Pass";"39";"417000";"0";"No";"KARIMGANJ";"ASSAM";"2014";"Loksabha";"No Comment"
"Sanjit Kumar Das";"IND";"0";"10th Pass";"39";"640607";"0";"No";"KARIMGANJ";"ASSAM";"2014";"Loksabha";"No Comment"
"Sujit Mallick";"IND";"0";"10th Pass";"40";"200042";"0";"No";"KARIMGANJ";"ASSAM";"2014";"Loksabha";"No Comment"
"Tarun Kumar Das";"AAP";"0";"10th Pass";"61";"391000";"0";"No";"KARIMGANJ";"ASSAM";"2014";"Loksabha";"No Comment"
