"Candidate";"Party";"Criminal Cases";"Education";"Age";"Total Assets";"Liabilities";"Winner";"Constituency";"State";"Year";"House";"Comment"
"Om Prakash Yadav";"BJP";" 1";"Graduate";"48";"2213023";"1956467";"Yes";"SIWAN";"BIHAR";"2014";"Loksabha";"No Comment"
"Amar Nath Yadav";"CPI(ML)L";" 8";"Literate";"49";"6357303";"89897";"No";"SIWAN";"BIHAR";"2014";"Loksabha";"No Comment"
"Ganesh Ram";"BSP";" 1";"Post Graduate";"42";"779202";"0";"No";"SIWAN";"BIHAR";"2014";"Loksabha";"No Comment"
"Hena Sahab";"RJD";"0";"Graduate";"41";"74095721";"0";"No";"SIWAN";"BIHAR";"2014";"Loksabha";"No Comment"
"Khalil Miyan Alias Md. Khalil Miya";"GGP";"0";"Post Graduate";"38";"420444";"0";"No";"SIWAN";"BIHAR";"2014";"Loksabha";"No Comment"
"Manoj Kr Singh";"JD(U)";" 2";"12th Pass";"45";"99224071";"1436515";"No";"SIWAN";"BIHAR";"2014";"Loksabha";"No Comment"
"Nagendra Tiwa";"Loktantrik Janata Party (Secular)";"0";"Post Graduate";"36";"7140920";"535911";"No";"SIWAN";"BIHAR";"2014";"Loksabha";"No Comment"
"Narad Pandit";"Jai Prakash Janata Dal";"0";"8th Pass";"41";"9240000";"0";"No";"SIWAN";"BIHAR";"2014";"Loksabha";"No Comment"
"Parmanand God";"Swatantra Samaj Party";"0";"12th Pass";"44";"315000";"0";"No";"SIWAN";"BIHAR";"2014";"Loksabha";"No Comment"
"Parmeshwar Manjh";"Bahujan Mukti Party";"0";"Graduate";"41";"713458";"60000";"No";"SIWAN";"BIHAR";"2014";"Loksabha";"No Comment"
"Ram Vinay Ray";"Bharatiya Ekta Dal";"0";"Literate";"28";"185000";"0";"No";"SIWAN";"BIHAR";"2014";"Loksabha";"No Comment"
"Ranjan Kuma";"Bharat Vikas Morcha";"0";"Graduate";"36";"933578";"0";"No";"SIWAN";"BIHAR";"2014";"Loksabha";"No Comment"
"Satya Prakash Pandey";"AAP";"0";"Graduate Professional";"43";"12231703";"7407841";"No";"SIWAN";"BIHAR";"2014";"Loksabha";"No Comment"
