"Candidate";"Party";"Criminal Cases";"Education";"Age";"Total Assets";"Liabilities";"Winner";"Constituency";"State";"Year";"House";"Comment"
"Prakash Hukkeri";"INC";"0";"12th Pass";"67";"75717628";"3635650";"Yes";"CHIKKODI";"KARNATAKA";"2014";"Lok Sabha";"No Comment"
"Appasaheb Kura";"Sarva Janata Party";"0";"12th Pass";"31";"348900";"0";"No";"CHIKKODI";"KARNATAKA";"2014";"Lok Sabha";"No Comment"
"Ashfaq Ahmed Madak";"AAP";"0";"Post Graduate";"36";"419204";"0";"No";"CHIKKODI";"KARNATAKA";"2014";"Lok Sabha";"No Comment"
"Basappa Kallappa Hanchanal";"IND";"0";"12th Pass";"62";"15991000";"270000";"No";"CHIKKODI";"KARNATAKA";"2014";"Lok Sabha";"No Comment"
"Jitendra Subhash Nerl";"IND";"0";"10th Pass";"39";"45500";"0";"No";"CHIKKODI";"KARNATAKA";"2014";"Lok Sabha";"No Comment"
"Machindra Kadapu";"BSP";"0";"Illiterate";"44";"101000";"0";"No";"CHIKKODI";"KARNATAKA";"2014";"Lok Sabha";"No Comment"
"Magadum Ismail Magadum";"IND";" 1";"10th Pass";"53";"2027500";"600000";"No";"CHIKKODI";"KARNATAKA";"2014";"Lok Sabha";"No Comment"
"Mohan Motannava";"IND";"0";"Graduate";"39";"1119300";"90000";"No";"CHIKKODI";"KARNATAKA";"2014";"Lok Sabha";"No Comment"
"Prataprao Alagouda Patil";"NCP";" 1";"Post Graduate";"63";"19483000";"37260000";"No";"CHIKKODI";"KARNATAKA";"2014";"Lok Sabha";"No Comment"
"Ramesh Vishwanath Katt";"BJP";"0";"10th Pass";"49";"89216294";"598000";"No";"CHIKKODI";"KARNATAKA";"2014";"Lok Sabha";"No Comment"
"Shrimant Balasaheb Patil";"JD(S)";" 5";"Graduate";"59";"223524192";"136392288";"No";"CHIKKODI";"KARNATAKA";"2014";"Lok Sabha";"No Comment"
"Shrinik Annasaheb Jangat";"IND";"0";"12th Pass";"34";"500500";"0";"No";"CHIKKODI";"KARNATAKA";"2014";"Lok Sabha";"No Comment"
